,budget,genres,id,keywords,original_language,original_title,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,cast,release_year,profit_loss
1091,44000000,"History, Drama",10858,"usa president, presidential election, watergate scandal, biography, government, historical figure",en,Nixon,3.770161,"Hollywood Pictures, Cinergi Pictures Entertainment",United States of America,13681765,192.0,English,Released,Nixon,7.1,71,"Anthony Hopkins, Joan Allen, Powers Boothe, Ed Harris, Bob Hoskins, E.G. Marshall, David Paymer, David Hyde Pierce, Paul Sorvino, Mary Steenburgen, J. T. Walsh, James Woods, Brian Bedford, Kevin Dunn, Fyvush Finkel, Annabeth Gish, Larry Hagman, Madeline Kahn, Dan Hedaya, Bridgette Wilson, Tom Bower, Tony Goldwyn, Edward Herrmann, Tony Lo Bianco, Saul Rubinek, Robert Beltran, John Cunningham, John Diehl, John C. McGinley, Michael Chiklis, Ric Young, Boris Sichkin, Sam Waterston, Marley Shelton",1995,-30318235
1092,45000000,"Thriller, Mystery",11439,"london england, cia, war crimes, tony blair, author",en,The Ghost Writer,21.118195999999998,"Studio Babelsberg, Runteam Ltd., R.P. Productions, France 2 Cinéma","Germany, United Kingdom, United States of America",60222298,128.0,English,Released,The Ghost Writer,6.7,670,"Ewan McGregor, Pierce Brosnan, Jon Bernthal, Kim Cattrall, Tom Wilkinson, Olivia Williams, Timothy Hutton, Jim Belushi, Nyasha Hatendi, Tim Preece, Michael S. Ruscheinsky, Eben Young, Jaymes Butler, Robert Seeliger, Anna Botting, Marianne Graffam, Daphne Alexander, Angelique Fernandez, Milton Welsh, Alister Mazzotti, Eli Wallach, Tim Faraday, Kate Copeland, Soogi Kang, Robert Pugh, Jeff Burrell, Morgane Polanski, Glenn Conroy, Clayton Nemrow, Errol Trotman-Harewood, Talin Lopez, Joel Kirby, Regine Hentschel",2010,15222298
1093,45000000,"Adventure, Action, Horror, Science Fiction",9457,"ocean liner, sea monster, jewel heist, armed robbery",en,Deep Rising,6.513856,"Hollywood Pictures, Cinergi Pictures Entertainment, Calimari Productions","Canada, United States of America",11203026,106.0,"한국어/조선말, English",Released,Deep Rising,6.0,154,"Treat Williams, Famke Janssen, Anthony Heald, Kevin J. O'Connor, Una Damon, Wes Studi, Derrick O'Connor, Jason Flemyng, Cliff Curtis, Clifton Powell, Trevor Goddard, Djimon Hounsou, Clint Curtis, Warren Takeuchi, Linden Banks",1998,-33796974
1094,45000000,"Drama, War",12412,"black people, world war ii, toscana, village, soldier, partisan",en,Miracle at St. Anna,11.387408,"Rai Cinema, 40 Acres & A Mule Filmworks, Touchstone Pictures, On My Own","Italy, United States of America",9323833,160.0,"Deutsch, Italiano, English",Released,Miracle at St. Anna,6.3,90,"Derek Luke, Michael Ealy, Laz Alonso, John Turturro, Valentina Cervi, Joseph Gordon-Levitt, John Leguizamo, Kerry Washington, D. B. Sweeney, Omar Benson Miller, Pierfrancesco Favino, Omari Hardwick, Omero Antonutti, Christian Berkel, Alexandra Maria Lara, Waldemar Kobus, Oliver Korittke, Alexander Beyer, Walton Goggins, Matteo Sciabordi, John Hawkes, Sergio Albelli, Robert John Burke, Michael Kenneth Williams, André Holland",2008,-35676167
1095,110,"Action, Drama, Fantasy",1494,"poison, china, martial arts, swordplay, fight, toxication, secret society, passion, planned murder, power, palace, plan, battle for power, tang dynasty, pomp, conspiracy of murder, heir to the throne, marriage crisis, secret love",zh,滿城盡帶黃金甲,9.950505,Beijing New Picture Film Co. Ltd.,"China, Hong Kong",0,114.0,普通话,Released,Curse of the Golden Flower,6.6,203,"Chow Yun-fat, Gong Li, Jay Chou, Liu Ye, Qin Jun-Jie, Li Man, Ni Dahong, Chen Jin",2006,-110
1096,45000000,"Action, Crime, Thriller",13184,"assassin, asia, gun, deaf-mute, hitman, bangkok, thailand, strip club, apprentice, video surveillance, remake, murder, betrayal, mafia, shootout, boat chase, explosion, foot chase, killer, gunshot, flashback, motorcycle chase, crisis of conscience",en,Bangkok Dangerous,14.813057,"Virtual Studios, Initial Entertainment Group, Saturn Films, International Production Company, Blue Star Pictures, Living Films, Bangkok Dangerous",United States of America,42487390,99.0,"ภาษาไทย, English",Released,Bangkok Dangerous,5.0,332,"Nicolas Cage, Shahkrit Yamnarm, Charlie Yeung, Panward Hemmanee, Nirattisai Kaljaruek, Dom Hetrakul, Tuck Napaskorn, Steve Baldocchi, Chris Heebink, James With",2008,-2512610
1097,40000000,"Action, Comedy, Thriller",2185,gadfly,en,Big Trouble,5.201688,Touchstone Pictures,United States of America,8493890,85.0,English,Released,Big Trouble,6.3,80,"Tim Allen, Rene Russo, Patrick Warburton, Ben Foster, Zooey Deschanel, Stanley Tucci, Tom Sizemore, Johnny Knoxville, Dennis Farina, Jack Kehler, Janeane Garofalo, Heavy D, Omar Epps, Jason Lee, Sofía Vergara, Michael McShane, Siobhan Fallon, Lars Arentz-Hansen, Jay Rasumny, Andy Richter, Daniel London, DJ Qualls, Cullen Douglas, Flip Schultz, Jon Kasdan, Ian Marioles, Philip Nolen, David Koepp, Barry Sonnenfeld, Antoni Corone, Kava Stewartson, Marc Macaulay, Deborah Smith Ford",2002,-31506110
1098,45000000,"Drama, Romance",6639,"sex, marriage proposal, new love, colombia, letter, love letter, dying and death, ship, marriage, cholera, teacher, principal, doctor, extramarital affair, emotions",en,Love in the Time of Cholera,5.361699,"New Line Cinema, Grosvenor Park Media Ltd.",United States of America,4607608,139.0,English,Released,Love in the Time of Cholera,6.4,81,"Javier Bardem, Unax Ugalde, Benjamin Bratt, Catalina Sandino Moreno, Héctor Elizondo, Liev Schreiber, Fernanda Montenegro, Laura Harring, John Leguizamo, Ana Claudia Talancón, Alicia Borrachero, Marcela Mar, Angie Cepeda, Giovanna Mezzogiorno",2007,-40392392
1100,45000000,"Crime, Adventure, Action, Comedy, Thriller",58233,"buddhist monk, cooking, prime minister, kitchen, secret agent, sequel, mind control, james bond spoof, incompetence, female boss, klutz, aftercreditsstinger, assassination attempt",en,Johnny English Reborn,35.6585,Universal Pictures,"United Kingdom, Hong Kong, China",160078586,101.0,"Deutsch, 广州话 / 廣州話, English, 普通话, Pусский",Released,Johnny English Reborn,6.0,1007,"Rowan Atkinson, Dominic West, Gillian Anderson, Rosamund Pike, Daniel Kaluuya, Tim McInnerny, Stephen Campbell Moore, Mariella Frostrup, Richard Schiff, Rupert Vansittart, Isla Blair, Emma Vansittart, Eric Carte, Roger Barclay, Christina Chong, Burn Gorman, Togo Igawa, Miles Jupp, Pik-Sen Lim, Ellen Thomas, Benedict Wong, Lobo Chan, Mark Ivanir, Isabella Blake-Thomas, Andrew Woodall, Chris Jarman, Wale Ojo, Joséphine de la Baume, Eleanor Wyld, Margaret Clunie, Mandi Sidhu, Clara Paget",2011,115078586
1101,65000000,"Animation, Action, Comedy, Family",116977,"supermarket, fight, product placement, computer animation, food",en,Foodfight!,5.258726,"Threshold Entertainment, Lions Gate Family Entertainment",United States of America,73706,87.0,English,Released,Foodfight!,2.3,28,"Charlie Sheen, Wayne Brady, Hilary Duff, Eva Longoria, Christopher Lloyd, Haylie Duff, Chris Kattan, Greg Ellis, Martin Klebba, Daniel Franzese, Harvey Fierstein, Larry Miller, Ed Asner, Christine Baranski, Cloris Leachman, Edie McClurg, Sean Catherine Derek, Jason Harris, Greg Eagles, Jerry Stiller, Lawrence Kasanoff",2012,-64926294
1102,44500000,"Drama, Thriller",68734,"cia, wife husband relationship, document, revolution, hiding place, canadian, press conference, biography, hanged man, american abroad, crane, subtitled scene, movie poster, based on article, extraction, iran hostage crisis, sweatshop, intelligence agent, film studio, langley virginia, 1980s",en,Argo,62.01056,"GK Films, Warner Bros., Smokehouse Pictures",United States of America,232324128,120.0,"English, فارسی",Released,Argo,7.1,3423,"Ben Affleck, Bryan Cranston, Alan Arkin, John Goodman, Victor Garber, Tate Donovan, Clea DuVall, Scoot McNairy, Rory Cochrane, Christopher Denham, Kerry Bishé, Kyle Chandler, Chris Messina, Zeljko Ivanek, Titus Welliver, Richard Kind, Taylor Schilling, Keith Szarabajka, Bob Gunton, Page Leong, Omid Abtahi, Sheila Vand, Karina Logue, Ryan Ahern, Bill Tangradi, Jamie McShane, Roberto Garcia, Christopher Stanley, Jon Woodward Kirby, Victor McCay, Matt Nolan, J.R. Cacia, Bill Kalmenson, Rob Brownstein, David Sullivan, John Boyd, Yuriy Sardarov, Nikka Far, Aidan Sussman, Barry Livingston, Ali Saam, Araz Vahid Ebrahim Nia, Scott Anthony Leet, Michael Parks, Mehrdad Sarlak, Ray Haratian, Matthew Glave, Nancy Stelle, Mark Smith, Richard Dillane, Farshad Farahat, Alborz Basiratmand, Ruty Rutenberg, Michael Woolston, Sharareh Sedghi, Bobby Zegar, Ray Porter, Allegra Carpenter, Adrienne Barbeau, Houshang Touzie, Richard Allan Jones",2012,187824128
1103,44000000,"Adventure, Action, Thriller, Crime, Mystery",5503,"chicago, showdown, undercover, surgeon, death sentence, doomed man, lethal injection, chase, remake, betrayal, on the run, train crash, escape, fugitive, based on tv series, u.s. marshal, doctor, explosion, home invasion, disguise, one armed man, framed for murder, flashback, corrupt cop, manhunt, bus accident, storm drain",en,The Fugitive,54.884297,Warner Bros.,United States of America,368875760,130.0,English,Released,The Fugitive,7.2,1220,"Harrison Ford, Tommy Lee Jones, Sela Ward, Julianne Moore, Joe Pantoliano, Andreas Katsulas, Jeroen Krabbé, Daniel Roebuck, L. Scott Caldwell, Ron Dean, Joseph F. Kosala, Tom Wood, Dick Cusack, Richard Riehle, Andy Romano, Nick Searcy, Miguel Nino, John Drummond, David Darlow, Jane Lynch, Neil Flynn, Kevin Crowley, Mark D. Espinoza, Gene Barge, Joe Guzaldo, Nicholas Kusenko, Joan Kohn, Joe Guastaferro, Thom Vernon, Ken Moreno, Eddie Bo Smith Jr., Frank Ray Perilli, Pancho Demmings, Jim Wilkey, Danny Goldring, Michael James, Michael Skewes, Cody Glenn, Cynthia Baker, Johnny Lee Davenport, Mike Bacarella, Bill Cusack, Tighe Barry, Afram Bill Williams, Noelle Bou-Sliman, Greg Hollimon, Cheryl Lynn Bruce, Ann Whitney, Turk Muller, Eugene F. Crededio, Pam Zekman, David Pasquesi, Dru Anne Carlson, Kirsten Nelson, Juan Ramírez, Allen Hamilton, Lester Holt, Suzy Brack, Darren W. Conrad, Kevin Mukherji, Sal Richards, John-Clay Scott",1993,324875760
1104,40000000,Action,27573,"bounty hunter, ex-husband ex-wife relationship",en,The Bounty Hunter,33.747825,"Columbia Pictures, Original Film, Relativity Media, Madhouse Entertainment",United States of America,136000000,110.0,English,Released,The Bounty Hunter,5.5,858,"Gerard Butler, Jennifer Aniston, Gio Perez, Siobhan Fallon, Joel Garland, Jason Kolotouros, Matt Malloy, Jason Sudeikis, Adam Rose, Christine Baranski, Dorian Missick, David Costabile, Lynda Gravatt, Peter Greene, Jeff Garlin, Charlie Hewson, Charles Techman, Lou Sumrall",2010,96000000
1105,44000000,"Crime, Drama, Thriller",819,"child abuse, sadistic, sexual abuse, pastor, repayment, juvenile prison, court case, pub, court, juvenile delinquent, child",en,Sleepers,16.245068,"Propaganda Films, Warner Bros., Baltimore Pictures",United States of America,165615285,147.0,English,Released,Sleepers,7.3,715,"Robert De Niro, Brad Pitt, Kevin Bacon, Jason Patric, Ron Eldard, Billy Crudup, Dustin Hoffman, Minnie Driver, Vittorio Gassman, Joe Perrino, Brad Renfro, Geoffrey Wigdor, Jonathan Tucker, Terry Kinney, Bruno Kirby, Eugene Byrd, Frank Medrano, Ruth Maleczech, Tom Signorelli, Jeffrey Donovan, Lennie Loftin",1996,121615285
1106,44000000,"Action, Adventure, Thriller, War",1369,"usa, vietnam veteran, submachine gun, prisoner, prisoners of war, liberation of prisoners, liberation, vietnam, vietnam war, chase, machinegun, u.s. army, forest, photography, government, war, revenge, soldier, agent, denunciation",en,Rambo: First Blood Part II,38.653969000000004,"TriStar Pictures, Carolco Pictures",United States of America,300400432,96.0,"English, Tiếng Việt",Released,Rambo: First Blood Part II,6.3,864,"Sylvester Stallone, Richard Crenna, Charles Napier, Steven Berkoff, Julia Nickson, George Cheung, Andy Wood, William Ghent, Voyo Goric, Dana Lee, Martin Kove, Baoan Coleman, Steve Williams, Don Collins, Christopher Grant, Alain Hocquenghem, William Rothlein, Tony Munafo, Tom Gehrke",1985,256400432
1107,44000000,"Drama, Thriller",9623,"jurors, blackmail, court case, son, trial, courtroom",en,The Juror,3.9373519999999997,Columbia Pictures Corporation,United States of America,0,118.0,English,Released,The Juror,5.5,89,"Demi Moore, Alec Baldwin, Joseph Gordon-Levitt, Anne Heche, James Gandolfini, Lindsay Crouse, Tony Lo Bianco, Michael Constantine, Matt Craven, Todd Susman, Michael Rispoli, Julie Halston, Frank Adonis, Matthew Cowles, Polly Adams",1996,-44000000
1108,2600000,"Animation, Family",10895,"italy, lie, magic, fairy, pinocchio, carnival, wish, boy, nose, puppet, animation, pool, conscience, jackass, figaro, sneezing, toy comes to life",en,Pinocchio,46.007991,"RKO Radio Pictures, Walt Disney Productions",United States of America,84300000,88.0,English,Released,Pinocchio,6.9,1355,"Mel Blanc, Don Brodie, Walter Catlett, Marion Darlington, Frankie Darro, Cliff Edwards, Dickie Jones, Charles Judels, Clarence Nash, Patricia Page, Christian Rub, Evelyn Venable",1940,81700000
1109,44000000,"Action, Drama, History, Western",10935,"montana, showdown, brothel, marshal, dance, immigrant, studies, idealist",en,Heaven's Gate,5.3801239999999995,"United Artists, The Criterion Collection",United States of America,3484331,219.0,"English, Français, Deutsch, Polski, Pусский",Released,Heaven's Gate,6.4,55,"Kris Kristofferson, Christopher Walken, John Hurt, Isabelle Huppert, Sam Waterston, Brad Dourif, Jeff Bridges, Joseph Cotten, Ronnie Hawkins, Paul Koslo, Geoffrey Lewis, Richard Masur, Mary Catherine Wright, Nicholas Woodeson, Terry O'Quinn, Jack Conley, Robin Bartlett, Tom Noonan, Caroline Kava, Mickey Rourke, T Bone Burnett, Willem Dafoe, Anna Levine",1980,-40515669
1110,50000000,"Fantasy, Action, Science Fiction, Thriller",834,"budapest, key, vampire, light, werewolf, evolution, fang vamp",en,Underworld: Evolution,49.020045,"Lakeshore Entertainment, Screen Gems",United States of America,111340801,106.0,"English, Français, Magyar",Released,Underworld: Evolution,6.4,1528,"Kate Beckinsale, Scott Speedman, Tony Curran, Shane Brolly, Derek Jacobi, Bill Nighy, Steven Mackintosh, Zita Görög, Brian Steele, Scott McElroy, John Mann, Michael Sheen, Sophia Myles, Richard Cetrone, Mike Mukatis, Raoul Ganeev, Andrew Kavadas",2006,61340801
1111,40000000,"Drama, Science Fiction, Thriller",228066,"london england, human experimentation, frankenstein, reanimated corpse, frankenstein's monster, science experiment, 19th century",en,Victor Frankenstein,24.821138,"Twentieth Century Fox Film Corporation, Davis Entertainment, Moving Picture Company (MPC), TSG Entertainment","United Kingdom, United States of America",34227298,109.0,English,Released,Victor Frankenstein,5.6,685,"James McAvoy, Daniel Radcliffe, Jessica Brown Findlay, Andrew Scott, Charles Dance, Louise Brealey, Mark Gatiss, Freddie Fox, Callum Turner, Daniel Mays, Spencer Wilding, Guillaume Delaunay, Valene Kane, Alistair Petrie, Bronson Webb, Adrian Schiller",2015,-5772702
1112,43000000,Drama,711,"upper class, brother brother relationship, scotland, poetry, based on novel, mentor, becoming an adult, professor, literature, intellectually gifted, plagiarism, literature competition, private school, manuscript, seclusion, pulitzer prize, dying and death, idol, friendship, unsociability, high school, scholarship, father figure",en,Finding Forrester,19.043286,"Fountainbridge Films, Laurence Mark Productions, Columbia Pictures Corporation, Finding Forrester Productions",United States of America,80049764,136.0,English,Released,Finding Forrester,7.0,302,"Sean Connery, Rob Brown, F. Murray Abraham, Anna Paquin, Busta Rhymes, April Grace, Michael Pitt, Michael Nouri, Matt Damon, Richard Easton, Glenn Fitzgerald, Lil' Zane, Gus Van Sant",2000,37049764
1113,43000000,"Comedy, Drama",10468,"alcoholism, urteil, car crash, wedding, withdrawal, woman director",en,28 Days,5.418921,Columbia Pictures,United States of America,0,103.0,English,Released,28 Days,6.0,208,"Sandra Bullock, Viggo Mortensen, Dominic West, Elizabeth Perkins, Alan Tudyk, Steve Buscemi, Reni Santoni, Marianne Jean-Baptiste, Mike O'Malley, Azura Skye, Diane Ladd, Margo Martindale, Joanne Pankow, Susan Krebs, Katie Scharf, Meredith Deane, Loudon Wainwright III, Corinne Reilly, Christina Chang, Jim Moody, Brittani Warrick, Elijah Kelley, Ric Reitz, Andrew Dolan, Maeve McGuire, Frank Hoyt Taylor, Dan Byrd",2000,-43000000
1114,45000000,"Action, Crime",10027,"martial arts, hitman, serial killer",en,Unleashed,25.999888000000002,"Canal Plus, Current Entertainment, Clubdeal, TF1 Films Production, EuropaCorp, Qian Yian International, Danny the Dog Prods Ltd.","France, United Kingdom, United States of America",50871113,103.0,"English, Deutsch, Español",Released,Unleashed,6.6,518,"Jet Li, Morgan Freeman, Bob Hoskins, Vincent Regan, Dylan Brown, Tamer Hassan, Phyllida Law, Michael Jenn, Carole Ann Wilson, Kerry Condon, Mike Lambert, Puthirith Chou, Jaclyn Tze Wey, Georgina Chapman, Tony Theng, Owen Lay, Andy Beckwith, Franck Xie Cheng, Michael Webber, Danielle Louise Harley, Affif Ben Badra, Miguel Eduardo Cueva, Scott Adkins",2005,5871113
1115,43000000,"Romance, Comedy",11812,"roommate, marriage, aftercreditsstinger, duringcreditsstinger",en,The Sweetest Thing,18.65632,Konrad Pictures,United States of America,68696770,84.0,English,Released,The Sweetest Thing,5.3,280,"Cameron Diaz, Christina Applegate, Thomas Jane, Selma Blair, Jason Bateman, Parker Posey, Frank Grillo, Eddie McClintock, James Mangold, Georgia Engel, Johnathon Schaech",2002,25696770
